Employee_ID,Name,Age,Gender,Department,Position,Years_at_Company,Salary,Education_Level,Performance_Score,Marital_Status,Has_Children,Working_Hours_per_Week,Remote_Work,Sick_Days_in_Last_Year,Promotion_Last_5_Years,Left_Company,Work_Life_Balance_Score,Job_Satisfaction_Score,Previous_Employer_Count,Favorite_Color,Hobby,Estimated_Annual_Bonus
192,Mehmet,61.0,Male,Sales,Manager,12,100265.0,High School,1,Married,False,20,False,13,True,False,2,4,6,Blue,Traveling,9195.117022725219
193,Ahmet,45.0,Female,Operations,Intern,3,110765.0,Master,4,Married,False,23,True,14,True,False,1,9,5,Yellow,Sports,13731.19762059295
194,Hüseyin,,Male,Marketing,Junior,22,132603.0,PhD,2,Single,True,39,False,7,True,False,9,7,8,Red,Sports,8704.535728795167
195,Hüseyin,,Male,Operations,Manager,5,115582.0,High School,1,Married,True,48,False,0,True,False,4,8,7,White,Gaming,6755.004596515811
196,Ayşe,54.0,Male,HR,Intern,33,136511.0,PhD,1,Single,True,51,False,14,True,False,9,2,7,Black,Reading,12130.931538012797
197,Ayşe,39.0,Female,Marketing,Intern,17,79277.0,PhD,3,Single,False,52,True,6,False,True,5,3,0,Black,Sports,10483.037587788844
198,Fatma,29.0,Female,HR,Senior,35,94086.0,High School,3,Married,False,33,False,1,True,False,5,1,8,Red,Reading,6852.226283205351
199,Ali,19.0,Male,IT,Manager,25,61185.0,PhD,1,Married,False,38,False,2,False,True,3,3,5,Green,Sports,3787.110782541851
200,Mehmet,54.0,Male,IT,Intern,32,77893.0,Master,2,Divorced,False,22,False,3,True,False,5,4,9,Black,Gaming,8392.615292719362
201,Hüseyin,24.0,Male,Finance,Junior,32,52381.0,Master,3,Single,False,30,False,13,True,True,6,2,8,Black,Music,7658.303390054854
202,Elif,43.0,Male,Operations,Manager,24,78555.0,Master,3,Divorced,True,28,True,14,True,True,2,7,7,Blue,Gaming,5965.144811431646
203,Hüseyin,43.0,Female,IT,Senior,16,139918.0,PhD,3,Single,False,47,True,2,True,False,5,3,9,Red,Traveling,14579.600474619108
204,Ahmet,,Female,Sales,Team Lead,2,84826.0,High School,4,Married,True,21,True,3,True,True,7,6,4,Black,Sports,10509.228896673414
205,Fatma,29.0,Female,Sales,Intern,21,99710.0,PhD,1,Single,False,32,False,12,True,False,8,2,5,Red,Traveling,8489.691776518219
206,Ali,33.0,Male,HR,Team Lead,34,41764.0,PhD,2,Divorced,False,54,False,4,False,True,4,2,0,Green,Traveling,3492.893911978856
207,Elif,40.0,Male,Marketing,Intern,3,88132.0,Master,2,Single,True,50,False,12,True,False,6,6,9,Blue,Gaming,10259.045992477746
208,Fatma,57.0,Female,Sales,Senior,27,51882.0,High School,1,Married,False,33,False,5,False,True,3,4,1,Black,Music,4925.576882756082
209,Emine,26.0,Female,HR,Senior,12,69175.0,Bachelor,3,Divorced,True,34,False,4,True,True,5,2,6,White,Gaming,9831.467704463746
210,Ali,49.0,Female,Marketing,Senior,29,65120.0,Bachelor,2,Single,False,24,False,8,False,True,6,8,9,Yellow,Sports,4200.703872870466
211,Hüseyin,32.0,Female,IT,Senior,11,138007.0,High School,4,Single,True,58,True,13,True,True,3,7,2,Green,Music,12185.385047084766
212,Hüseyin,54.0,Male,HR,Manager,2,36883.0,High School,4,Single,False,53,False,10,True,True,9,7,3,Yellow,Traveling,1953.2645676978846
213,Ali,30.0,Male,Marketing,Manager,20,99756.0,Master,2,Single,True,57,True,9,True,False,1,7,8,Green,Traveling,6911.928671817531
214,Hüseyin,22.0,Male,Finance,Intern,39,149525.0,High School,4,Single,True,21,True,8,False,True,3,4,7,Red,Reading,13825.296155186088
215,Mehmet,28.0,Female,Operations,Manager,0,,High School,1,Married,False,52,True,5,True,False,8,8,7,Red,Reading,
216,Ali,27.0,Male,Operations,Intern,17,54656.0,PhD,4,Married,False,46,False,5,True,True,4,3,4,Red,Traveling,4525.553122553328
217,Fatma,30.0,Female,Finance,Manager,12,72604.0,PhD,4,Divorced,False,22,False,8,False,True,5,4,2,Yellow,Traveling,3877.389706988043
218,Ali,58.0,Female,Sales,Manager,6,95710.0,Bachelor,2,Single,False,21,True,6,True,False,4,5,4,Blue,Music,10380.77035836908
219,Elif,63.0,Female,Operations,Manager,12,143788.0,Master,4,Married,False,47,True,12,True,False,2,1,4,Black,Reading,19975.56739586512
220,Hüseyin,32.0,Female,Marketing,Junior,16,71307.0,Master,2,Married,False,49,True,5,True,False,7,9,6,Blue,Gaming,5599.7960825315995
221,Mehmet,,Female,Finance,Senior,31,40104.0,High School,3,Single,True,42,False,8,True,False,2,3,7,Yellow,Traveling,3216.464153793844
222,Mehmet,24.0,Male,Sales,Junior,28,55966.0,Master,3,Divorced,True,52,False,6,False,True,7,1,2,Black,Gaming,6577.293317478982
223,Emine,57.0,Male,HR,Manager,29,80710.0,Bachelor,4,Single,False,33,True,7,False,True,7,1,0,White,Music,10285.800156079322
224,Fatma,45.0,Male,HR,Manager,10,47822.0,PhD,3,Divorced,True,33,False,9,True,True,6,1,7,White,Sports,6804.289120729999
225,Ayşe,49.0,Female,Marketing,Junior,13,32925.0,Bachelor,2,Divorced,True,32,True,10,True,False,9,8,1,Red,Traveling,2692.3984158954854
226,Ayşe,52.0,Male,Marketing,Intern,9,102522.0,Bachelor,3,Married,True,23,False,12,True,False,2,6,6,Black,Music,8492.293537455169
227,Ali,,Female,Marketing,Senior,7,126829.0,High School,1,Divorced,False,38,True,4,False,True,8,7,9,Green,Traveling,13715.109104299043
228,Emine,53.0,Male,Operations,Intern,30,34819.0,PhD,3,Married,True,43,True,7,False,True,8,6,6,Red,Music,2634.4182581340674
229,Ahmet,38.0,Female,Marketing,Senior,5,35371.0,High School,3,Married,True,55,True,9,True,False,5,1,9,Blue,Sports,2525.6711463672077
230,Ali,23.0,Female,Finance,Team Lead,18,100239.0,Bachelor,2,Single,False,25,True,0,False,True,6,4,2,Yellow,Traveling,8540.495661900874
231,Emine,18.0,Male,Finance,Senior,18,41984.0,Bachelor,3,Single,False,31,False,6,True,True,9,6,6,Green,Traveling,2945.896730691738
232,Fatma,21.0,Female,Sales,Intern,11,118632.0,Master,4,Divorced,False,28,False,1,False,False,2,9,5,Green,Sports,7739.559824954797
233,Fatma,28.0,Male,Finance,Senior,38,,Master,1,Single,True,32,False,11,True,False,7,6,3,Black,Music,
234,Fatma,,Male,Operations,Team Lead,17,112277.0,Master,3,Single,False,43,True,2,False,False,5,6,3,Black,Traveling,14860.766341605131
235,Fatma,43.0,Male,HR,Team Lead,2,115317.0,Master,3,Divorced,False,34,False,7,True,False,8,3,4,Green,Music,17127.738827168196
236,Fatma,54.0,Female,Sales,Manager,8,39280.0,Bachelor,4,Single,False,49,True,2,False,True,9,4,6,Black,Sports,3286.778370976573
237,Emine,40.0,Female,Finance,Team Lead,5,30292.0,Master,1,Married,False,51,True,9,False,True,4,7,4,Yellow,Sports,4067.4922075050367
238,Emine,46.0,Female,Marketing,Junior,0,100979.0,PhD,1,Single,True,51,False,6,False,False,7,2,0,White,Music,5758.920390799506
239,Mehmet,38.0,Female,Finance,Intern,39,39182.0,Bachelor,3,Single,True,53,True,5,True,True,1,9,6,White,Music,3917.657757366331
240,Elif,62.0,Male,IT,Junior,28,74362.0,Bachelor,2,Single,False,54,True,13,False,True,1,3,2,Blue,Music,4532.598452681864
241,Ayşe,62.0,Female,Sales,Junior,34,32576.0,PhD,1,Married,True,37,False,2,True,True,2,8,3,Green,Sports,2458.735910102031
242,Hüseyin,44.0,Male,Operations,Intern,34,134582.0,High School,1,Divorced,True,38,False,2,False,True,4,3,1,White,Sports,9126.330753326478
243,Fatma,56.0,Male,Finance,Junior,29,30819.0,Master,2,Married,False,34,True,13,True,True,9,2,6,Yellow,Music,2922.464434227534
244,Ahmet,,Female,Finance,Junior,34,74450.0,Bachelor,1,Divorced,False,41,True,8,False,False,7,1,3,Black,Music,6877.741048050585
245,Hüseyin,30.0,Female,Operations,Junior,38,,PhD,1,Married,False,44,False,4,True,False,7,2,1,Yellow,Music,
246,Emine,40.0,Male,HR,Team Lead,21,93399.0,High School,2,Single,True,43,True,6,True,False,6,6,9,Green,Traveling,6728.092542990075
247,Ahmet,33.0,Female,Marketing,Intern,27,82772.0,High School,3,Married,True,25,False,12,True,False,4,5,7,White,Sports,10960.85791516975
248,Ahmet,47.0,Male,Marketing,Intern,17,,PhD,2,Divorced,True,55,True,12,False,False,9,7,6,White,Traveling,
249,Ahmet,21.0,Female,HR,Intern,31,102248.0,Bachelor,4,Single,False,29,True,1,False,True,6,1,1,Green,Sports,12935.332938095287
250,Mehmet,57.0,Female,HR,Junior,4,,Bachelor,4,Divorced,True,31,False,9,False,False,1,7,0,Green,Gaming,
251,Emine,,Male,IT,Team Lead,33,57083.0,Master,3,Single,True,24,False,12,True,False,6,2,1,Yellow,Traveling,4836.70545991727
252,Ahmet,48.0,Male,Operations,Intern,30,116608.0,Master,4,Single,True,39,True,6,False,True,3,2,8,Blue,Music,13808.585554011579
253,Fatma,59.0,Male,Sales,Senior,32,57565.0,PhD,4,Married,False,56,False,7,False,True,1,7,6,Black,Sports,7280.955473310234
254,Ali,,Female,Marketing,Intern,3,144265.0,PhD,1,Divorced,False,37,False,11,False,True,1,6,9,Green,Gaming,12405.502625910613
255,Ahmet,61.0,Female,HR,Manager,13,143540.0,Bachelor,1,Married,True,59,True,3,True,True,2,1,1,Green,Music,13822.632303269509
256,Mehmet,29.0,Female,HR,Senior,14,146612.0,Bachelor,3,Divorced,True,52,True,0,True,True,6,2,9,White,Sports,7584.788146519714
257,Hüseyin,,Male,Operations,Intern,19,35751.0,PhD,4,Married,False,31,True,9,True,False,9,3,8,Black,Reading,2544.428317598722
258,Emine,54.0,Male,Sales,Junior,19,59285.0,PhD,4,Single,True,52,True,12,False,False,2,3,4,Yellow,Reading,6079.738015004778
259,Elif,50.0,Female,HR,Intern,34,101150.0,High School,2,Divorced,False,24,True,3,False,True,5,1,4,Blue,Gaming,7452.418096145672
260,Mehmet,45.0,Male,IT,Team Lead,3,67402.0,High School,1,Divorced,True,28,True,4,False,True,8,3,4,Red,Traveling,5108.787905266758
261,Ahmet,26.0,Female,Sales,Team Lead,17,116276.0,High School,2,Married,True,52,True,10,True,False,1,2,7,Black,Gaming,9983.719838051144
262,Emine,29.0,Male,IT,Intern,23,,High School,4,Divorced,True,49,True,11,False,True,4,5,7,White,Music,
263,Ali,,Female,Finance,Junior,26,,High School,3,Married,True,36,False,4,True,False,1,6,0,Blue,Traveling,
264,Ahmet,45.0,Female,,Junior,32,144590.0,PhD,4,Married,True,54,False,1,True,False,6,1,5,Green,Gaming,9036.823616459185
265,Mehmet,52.0,Female,HR,Junior,24,32656.0,Master,3,Divorced,False,35,True,7,False,True,9,3,7,White,Gaming,3175.644265526253
266,Ayşe,22.0,Male,Sales,Intern,4,47634.0,PhD,3,Married,True,59,False,1,False,True,8,3,6,Green,Reading,3082.970718588598
267,Fatma,51.0,Male,IT,Intern,17,72772.0,High School,2,Divorced,False,38,False,10,True,False,6,8,8,Black,Music,6774.613659349429
268,Elif,63.0,Female,Marketing,Manager,19,56418.0,PhD,4,Single,False,21,False,10,False,False,3,4,3,Black,Traveling,7881.0964914511105
269,Hüseyin,51.0,Female,Marketing,Team Lead,34,,Bachelor,2,Married,False,25,True,0,True,False,2,5,5,Green,Reading,
270,Mehmet,30.0,Female,HR,Senior,5,,PhD,4,Single,True,30,True,4,True,True,8,7,6,Black,Reading,
271,Emine,56.0,Female,Marketing,Senior,26,132202.0,PhD,3,Married,True,28,True,6,False,False,2,6,4,Blue,Sports,11669.276784216338
272,Elif,59.0,Female,HR,Team Lead,27,110632.0,Master,1,Divorced,False,46,True,11,True,True,2,4,6,Red,Music,7424.659833252384
273,Elif,62.0,Female,Finance,Manager,10,122417.0,High School,4,Married,False,33,True,7,False,True,9,8,9,Red,Reading,16708.342869855485
274,Elif,31.0,Male,HR,Team Lead,8,125645.0,High School,3,Married,False,54,False,11,False,True,6,7,2,Green,Sports,8637.757619738692
275,Ahmet,28.0,Male,Operations,Manager,27,114793.0,PhD,1,Divorced,False,39,True,14,False,True,2,5,3,White,Music,12159.825027143112
276,Fatma,59.0,Male,IT,Manager,18,139787.0,PhD,4,Single,False,51,True,13,True,True,5,1,7,Red,Music,12830.803526271031
277,Ahmet,55.0,Male,Operations,Junior,38,62720.0,High School,1,Divorced,False,27,False,13,True,False,7,2,9,Red,Traveling,9063.766649112493
278,Emine,21.0,Female,Marketing,Team Lead,20,67907.0,Bachelor,4,Single,False,30,True,3,False,True,5,3,1,Green,Music,9642.403881924294
279,Ahmet,50.0,Female,Marketing,Senior,30,102103.0,High School,4,Single,False,21,True,0,False,False,4,1,5,Yellow,Gaming,11779.095489725823
280,Ayşe,24.0,Female,Marketing,Intern,6,134860.0,Bachelor,1,Married,False,24,False,4,True,True,5,6,8,White,Music,18407.72812132109
281,Fatma,58.0,Male,HR,Intern,36,33460.0,PhD,2,Married,False,49,False,2,True,False,9,8,7,Black,Reading,2428.942499137417
282,Fatma,25.0,Male,,Team Lead,24,122504.0,PhD,1,Single,True,30,False,0,False,True,5,2,9,White,Gaming,11913.434342943568
283,Emine,54.0,Female,HR,Intern,27,,Bachelor,1,Divorced,False,35,False,10,False,True,1,2,6,White,Reading,
284,Hüseyin,27.0,Male,IT,Manager,35,65282.0,High School,3,Single,True,44,False,6,False,False,6,1,6,Green,Reading,5729.741559134487
285,Ayşe,60.0,Male,HR,Intern,16,67052.0,PhD,1,Married,False,44,False,8,True,True,9,8,7,Red,Reading,7641.258878125235
286,Mehmet,32.0,Female,Marketing,Manager,25,60312.0,High School,4,Divorced,False,30,True,8,False,False,1,1,1,Yellow,Sports,4587.128490041139
287,Ahmet,55.0,Female,Finance,Manager,27,123551.0,PhD,4,Divorced,True,20,False,3,True,True,5,6,7,Black,Traveling,13248.201274261144
288,Ali,32.0,Female,IT,Senior,36,35504.0,Master,1,Married,True,52,False,7,True,True,8,4,4,Black,Sports,3298.4351310555403
289,Ahmet,22.0,Male,Operations,Intern,16,117982.0,Master,3,Divorced,False,20,False,0,True,False,2,2,7,Blue,Reading,6529.962298647743
290,Elif,46.0,Female,Finance,Senior,16,115089.0,Master,4,Divorced,False,28,False,11,True,False,1,4,7,Black,Music,14044.976776420588
291,Ahmet,36.0,Female,IT,Intern,32,47048.0,Bachelor,2,Single,False,46,True,13,True,False,4,8,7,Green,Music,3300.9106601783697
292,Mehmet,27.0,Female,IT,Manager,33,117257.0,High School,1,Single,False,57,False,3,False,False,4,2,1,White,Reading,13009.99350316552
293,Ahmet,,Male,Marketing,Intern,22,94783.0,Master,2,Married,True,38,True,3,True,False,1,8,8,White,Music,10707.266047373778
294,Ayşe,21.0,Male,Operations,Senior,29,143353.0,Bachelor,3,Single,True,59,False,1,True,True,8,2,4,White,Sports,17758.14189037195
295,Ayşe,48.0,Female,HR,Junior,26,145871.0,Master,2,Divorced,False,36,True,7,False,False,4,4,0,Green,Music,14359.66404960126
296,Fatma,35.0,Female,Operations,Senior,8,,PhD,1,Married,False,31,True,13,False,True,4,3,6,Yellow,Traveling,
297,Emine,33.0,Male,Marketing,Junior,19,59100.0,Master,2,Married,False,21,True,7,True,False,3,7,2,White,Reading,5291.741179388948
298,Hüseyin,57.0,Male,Marketing,Team Lead,22,110447.0,High School,4,Married,False,27,False,6,False,False,8,8,6,White,Gaming,9694.248025980292
299,Ali,53.0,Female,Marketing,Senior,18,,High School,2,Divorced,True,52,False,14,True,True,8,5,9,Blue,Traveling,
300,Elif,42.0,Male,Finance,Intern,36,32632.0,Bachelor,3,Single,False,32,False,3,True,True,3,7,0,Blue,Music,4487.302537678063
301,Ahmet,40.0,Female,Operations,Junior,3,78699.0,High School,3,Divorced,False,40,False,13,False,False,7,7,4,Red,Reading,9675.448856062438
302,Ahmet,29.0,Female,Operations,Intern,12,98601.0,Master,3,Divorced,True,38,False,4,False,True,2,6,9,Blue,Gaming,11077.745383078947
303,Mehmet,51.0,Male,IT,Junior,37,130193.0,PhD,4,Single,False,53,False,14,True,True,4,3,9,White,Traveling,15664.572277434896
304,Emine,53.0,Female,Sales,Senior,11,,PhD,3,Single,False,49,False,4,False,False,3,4,6,Red,Music,
305,Ayşe,54.0,Female,HR,Senior,8,143298.0,Bachelor,4,Divorced,False,39,True,0,False,False,1,9,5,Blue,Music,16248.380660932731
306,Ali,20.0,Male,Marketing,Intern,14,57694.0,PhD,3,Single,True,37,False,10,True,False,8,5,9,Green,Reading,5572.678444641826
307,Fatma,26.0,Female,Operations,Senior,20,140814.0,Bachelor,3,Divorced,True,40,True,14,True,True,4,2,8,White,Music,10222.208054206714
308,Ayşe,35.0,Male,Operations,Intern,14,47343.0,Bachelor,3,Single,False,55,True,12,False,False,3,8,9,Red,Reading,6742.092060576957
309,Elif,60.0,Female,IT,Manager,4,120269.0,Bachelor,4,Divorced,True,26,True,5,True,False,9,2,3,Green,Gaming,14683.437813387043
310,Emine,52.0,Female,HR,Junior,4,45406.0,High School,3,Single,False,24,True,6,False,True,5,3,5,Blue,Sports,3375.345860651344
311,Elif,51.0,Male,Sales,Intern,24,64775.0,Master,4,Married,True,28,False,10,True,False,5,6,7,Green,Reading,8971.750197070509
312,Hüseyin,58.0,Male,Sales,Junior,23,,High School,4,Single,False,37,False,3,False,True,3,7,5,Red,Traveling,
313,Fatma,31.0,Male,Marketing,Manager,36,63489.0,PhD,4,Divorced,False,20,True,2,False,False,4,2,0,Green,Sports,7039.539196116098
314,Hüseyin,21.0,Male,Sales,Junior,30,103236.0,High School,2,Single,False,55,False,11,True,False,3,9,2,Black,Sports,9539.080049298744
315,Mehmet,46.0,Male,Sales,Intern,33,119438.0,Bachelor,3,Single,False,33,False,7,True,False,2,6,9,Blue,Traveling,11706.364487182782
316,Elif,58.0,Male,HR,Senior,13,110190.0,High School,4,Divorced,False,27,True,1,True,False,4,8,2,Green,Sports,10815.890142621032
317,Mehmet,62.0,Female,HR,Junior,26,64022.0,High School,2,Single,False,56,False,13,True,False,7,3,1,Black,Sports,6943.055181348276
318,Ahmet,32.0,Male,Marketing,Junior,3,97881.0,PhD,1,Married,True,39,False,0,True,False,4,7,6,Green,Traveling,8362.888769491276
319,Hüseyin,45.0,Female,Operations,Manager,22,149228.0,Master,4,Married,True,50,False,6,True,False,2,4,4,Green,Traveling,13842.055753490184
320,Emine,59.0,Male,IT,Team Lead,37,128408.0,Bachelor,4,Married,False,26,True,2,False,False,4,7,0,Green,Reading,10883.67510853327
321,Elif,33.0,Female,Marketing,Senior,4,64429.0,High School,3,Married,True,57,True,2,False,True,9,4,2,Red,Reading,9486.927639371637
322,Ali,29.0,Female,Finance,Intern,26,43170.0,PhD,4,Single,True,34,True,5,False,True,1,1,2,Green,Reading,4216.922057418999
323,Fatma,22.0,Male,Sales,Manager,13,100954.0,PhD,1,Married,False,54,False,14,True,True,7,3,9,White,Sports,12582.566739067897
324,Ayşe,51.0,Female,IT,Intern,6,47475.0,Bachelor,4,Single,True,36,True,2,False,False,9,2,4,Blue,Reading,4413.163742183457
325,Emine,59.0,Female,Operations,Intern,17,137033.0,PhD,4,Married,True,46,True,8,True,False,3,9,6,Yellow,Sports,18451.590552038593
326,Emine,18.0,Female,Operations,Junior,31,57296.0,Master,3,Married,False,40,False,1,True,False,9,6,8,White,Sports,4688.815605310221
327,Mehmet,56.0,Male,HR,Manager,1,52123.0,PhD,4,Divorced,True,59,True,0,False,False,9,5,3,Green,Sports,4119.190591499172
328,Hüseyin,49.0,Male,Finance,Manager,19,36960.0,High School,1,Single,True,45,False,6,True,False,5,6,5,Green,Traveling,2002.9348597964884
329,Elif,43.0,Female,Operations,Senior,28,78723.0,Master,2,Single,True,24,False,12,False,False,9,4,4,Black,Gaming,7621.126171168124
330,Elif,34.0,Male,Finance,Team Lead,25,88408.0,Master,3,Single,True,52,True,14,False,True,3,1,1,White,Gaming,11082.648662181424
331,Ahmet,44.0,Male,Sales,Intern,37,127479.0,PhD,2,Divorced,True,24,False,6,True,False,7,9,5,White,Music,9638.113560528689
332,Ahmet,41.0,Female,HR,Senior,0,64339.0,Bachelor,1,Single,False,47,False,8,True,True,6,8,7,Blue,Sports,5441.670043261488
333,Fatma,52.0,Female,IT,Senior,4,65783.0,Bachelor,4,Divorced,True,40,False,4,False,False,2,2,4,White,Sports,4541.25844503294
334,Mehmet,63.0,Male,HR,Intern,13,102542.0,Bachelor,2,Single,False,27,True,2,False,True,9,9,6,Black,Reading,6210.1924275994725
335,Emine,59.0,Male,Sales,Junior,24,,High School,3,Married,False,21,False,9,True,True,4,8,2,Red,Sports,
336,Elif,56.0,Male,Operations,Junior,8,113349.0,PhD,2,Divorced,False,56,False,11,True,True,8,8,2,Red,Reading,12116.982330294586
337,Ali,43.0,Female,Finance,Intern,29,111129.0,Bachelor,4,Divorced,True,33,False,1,False,False,3,1,7,Blue,Reading,15289.801675726103
338,Mehmet,55.0,Male,Sales,Manager,18,109355.0,High School,2,Divorced,False,53,True,7,True,True,5,2,2,White,Gaming,5708.255337651985
339,Fatma,40.0,Male,Operations,Team Lead,39,,Master,1,Single,True,56,False,4,True,False,1,3,4,Yellow,Sports,
340,Fatma,39.0,Male,Marketing,Junior,7,135390.0,Bachelor,4,Married,False,40,False,1,True,False,9,8,7,Yellow,Reading,14439.887992618116
341,Mehmet,21.0,Female,Finance,Team Lead,15,113987.0,Master,4,Divorced,True,46,True,5,True,False,4,4,3,Yellow,Sports,11530.325779144821
342,Fatma,26.0,Female,Sales,Senior,7,121990.0,Bachelor,4,Divorced,True,37,True,7,False,True,3,1,5,White,Reading,10178.097458863942
343,Mehmet,21.0,Female,IT,Senior,22,127149.0,PhD,1,Single,False,24,False,2,True,False,2,5,4,Black,Traveling,11283.773621996706
344,Ayşe,24.0,Male,IT,Intern,8,70106.0,Master,3,Single,True,53,True,0,True,True,1,6,5,Black,Music,3692.0023581794244
345,Mehmet,40.0,Male,Operations,Intern,31,45575.0,PhD,1,Married,False,37,False,12,False,False,8,5,8,Red,Gaming,5808.720214366936
346,Hüseyin,19.0,Female,Operations,Intern,36,126099.0,High School,4,Divorced,False,54,True,4,True,True,9,2,8,Yellow,Traveling,11517.066354179522
347,Mehmet,41.0,Male,IT,Junior,33,73848.0,Master,4,Divorced,False,45,True,7,False,True,7,8,1,Black,Gaming,9089.512318896199
348,Fatma,57.0,Male,Marketing,Team Lead,17,102423.0,High School,2,Divorced,False,48,False,4,True,False,9,4,2,Blue,Gaming,14720.78720878204
349,Elif,48.0,Male,HR,Senior,14,,Bachelor,1,Divorced,False,47,False,2,False,True,2,8,2,Green,Gaming,
350,Hüseyin,64.0,Female,IT,Team Lead,14,119370.0,Bachelor,3,Divorced,False,25,True,6,False,True,5,8,4,Black,Gaming,14776.286757099599
351,Fatma,48.0,Male,Operations,Junior,28,,Bachelor,4,Married,False,45,False,9,True,True,9,5,0,White,Gaming,
352,Ahmet,64.0,Male,Operations,Team Lead,22,107988.0,High School,1,Divorced,True,37,True,12,False,True,7,2,5,Green,Traveling,14676.032897127732
353,Ahmet,57.0,Female,Marketing,Team Lead,22,131132.0,Bachelor,4,Single,False,49,False,6,False,True,8,7,5,Black,Gaming,18591.03030618949
